,season,team_alias,game_id,team_game_score,assists/score,differencestrash,w/l_ratio,star_power,differences,win_count,game_count
1209,2016,MILW,16445.058823529413,66.44117647058823,0.20225062228917837,-5.0588235294117645,0.29411764705882354,1.9300000000000002,4.190476190476191,10,34.0
1210,2016,MINN,16822.0,75.17647058823529,0.19674754736385122,1.2647058823529411,0.7058823529411765,1.6932352941176472,-4.909090909090909,24,34.0
1211,2016,MISS,16681.88888888889,77.97222222222223,0.16444456909648075,5.194444444444445,0.6388888888888888,1.8733333333333333,-2.3636363636363638,23,36.0
1212,2016,MIZZ,16679.46875,69.15625,0.17302046197648394,-6.75,0.25,1.8968749999999999,3.0,8,32.0
1213,2016,MONM,17020.852941176472,81.20588235294117,0.15746022027701945,9.058823529411764,0.7941176470588235,2.140294117647059,-5.75,27,34.0
1214,2016,MONT,16529.5,74.71875,0.17465485971083072,3.15625,0.5,2.019375,-0.6956521739130435,16,32.0
1215,2016,MORE,16376.214285714286,76.57142857142857,0.1988569330831668,3.357142857142857,0.42857142857142855,1.796071428571429,3.933333333333333,12,28.0
1216,2016,MORG,16494.896551724138,66.79310344827586,0.1587693582103603,-1.9655172413793103,0.4482758620689655,2.5306896551724143,3.8181818181818183,13,29.0
1217,2016,MOSU,16977.21875,71.96875,0.1684576968703056,1.96875,0.5,1.8499999999999994,2.0,16,32.0
1218,2016,MRSH,16948.029411764706,85.76470588235294,0.18896066442255785,7.411764705882353,0.5588235294117647,1.9344117647058827,0.19047619047619047,19,34.0
1219,2016,MRST,16749.34375,69.46875,0.1581275722451568,-7.53125,0.28125,2.014375,10.666666666666666,9,32.0
1220,2016,MSM,17047.805555555555,67.94444444444444,0.16413037489205495,-1.7777777777777777,0.5555555555555556,2.0169444444444444,-1.2105263157894737,20,36.0
1221,2016,MSST,16648.78125,72.5,0.1654033177801906,-2.3125,0.5,1.8431250000000003,-1.1333333333333333,16,32.0
1222,2016,MSU,17074.057142857142,71.85714285714286,0.23224925753783746,-0.11428571428571428,0.5714285714285714,2.0434285714285716,-7.25,20,35.0
1223,2016,MTST,16865.166666666668,78.8,0.16582634127863488,3.6666666666666665,0.4666666666666667,2.4943333333333326,2.611111111111111,14,30.0
1224,2016,MTU,16836.457142857143,74.14285714285714,0.20565779561376993,5.514285714285714,0.8571428571428571,2.157714285714286,-9.55,30,35.0
1225,2016,MURR,16865.387096774193,78.61290322580645,0.17101908523896817,4.483870967741935,0.45161290322580644,2.146129032258064,-0.8125,14,31.0
1226,2016,MVSU,17089.96875,69.78125,0.1668191188986908,-9.5625,0.21875,2.1565624999999993,16.555555555555557,7,32.0
1227,2016,NAU,16720.129032258064,68.58064516129032,0.20185508408245215,-3.6451612903225805,0.25806451612903225,1.9687096774193549,8.428571428571429,8,31.0
1228,2016,NAVY,17151.290322580644,64.45161290322581,0.2087679103369433,0.06451612903225806,0.4838709677419355,1.8035483870967743,3.2,15,31.0
1229,2016,NCAT,16826.466666666667,63.43333333333333,0.17132120316001834,-4.666666666666667,0.03333333333333333,1.936,15.466666666666667,1,30.0
1230,2016,NCCU,16542.90322580645,72.93548387096774,0.18625673002087798,6.67741935483871,0.7096774193548387,1.9835483870967743,-9.909090909090908,22,31.0
1231,2016,NCST,16182.21875,77.59375,0.18002078774371472,1.28125,0.46875,1.9175,3.75,15,32.0
1232,2016,ND,16486.166666666668,77.30555555555556,0.20225483196815208,7.361111111111111,0.7222222222222222,1.9336111111111107,-3.7142857142857144,26,36.0
1233,2016,NDSU,16881.75,73.89285714285714,0.16359311448022076,4.607142857142857,0.6071428571428571,2.1632142857142855,-2.8,17,28.0
1234,2016,NE,16468.354838709678,72.06451612903226,0.1835051148426549,1.935483870967742,0.4838709677419355,2.215161290322581,4.1,15,31.0
1235,2016,NEB,17194.233333333334,69.93333333333334,0.16091318732975804,-5.733333333333333,0.36666666666666664,2.013,0.3333333333333333,11,30.0
1236,2016,NEOM,16591.8064516129,83.0,0.1639875574070241,1.5161290322580645,0.5483870967741935,1.946774193548387,1.0,17,31.0
1237,2016,NEV,16709.914285714287,79.77142857142857,0.20017363777940522,7.6,0.8,1.986857142857143,-8.65,28,35.0
1238,2016,NIAG,16571.727272727272,74.12121212121212,0.1695365404989179,-0.3939393939393939,0.30303030303030304,1.946666666666667,2.5714285714285716,10,33.0
1239,2016,NICH,16801.51851851852,72.74074074074075,0.18217534235601487,-3.4444444444444446,0.37037037037037035,1.9625925925925927,14.142857142857142,10,27.0
1240,2016,NIU,16476.103448275862,70.3103448275862,0.14701455592685883,-2.2413793103448274,0.41379310344827586,1.8093103448275862,2.2857142857142856,12,29.0
1241,2016,NJIT,16496.41379310345,71.0,0.1713127769244555,-6.241379310344827,0.27586206896551724,2.228275862068965,3.4545454545454546,8,29.0
1242,2016,NKU,16260.787878787878,74.60606060606061,0.1797218856493816,0.9393939393939394,0.696969696969697,2.0245454545454544,-1.1764705882352942,23,33.0
1243,2016,NMSU,17123.870967741936,77.03225806451613,0.1873076130147064,7.709677419354839,0.8064516129032258,1.9477419354838714,-10.5,25,31.0
1244,2016,NORF,17139.75,68.90625,0.15364498138770868,-5.3125,0.46875,2.234375,4.111111111111111,15,32.0
1245,2016,NW,17256.027777777777,71.05555555555556,0.20717512655388265,4.638888888888889,0.6666666666666666,1.9980555555555553,-4.846153846153846,24,36.0
1247,2016,OAK,16638.774193548386,78.96774193548387,0.20541790756198863,5.709677419354839,0.7096774193548387,2.0264516129032257,-10.533333333333333,22,31.0
1248,2016,ODU,16118.838709677419,63.935483870967744,0.21335479550844086,-4.0,0.6129032258064516,1.805483870967742,-3.0625,19,31.0
1249,2016,OHIO,16218.1,77.0,0.1705056237324504,5.433333333333334,0.6333333333333333,1.9706666666666672,-8.625,19,30.0
1250,2016,OKLA,17327.0,72.96774193548387,0.14544253434064972,-1.1290322580645162,0.3548387096774194,1.7845161290322575,-0.5294117647058824,11,31.0
1251,2016,OKST,17071.40625,85.21875,0.17281794865013753,6.5,0.59375,1.975625,-7.166666666666667,19,32.0
1252,2016,ORE,16618.315789473683,78.5,0.19733081361249422,10.131578947368421,0.8421052631578947,2.004736842105263,-16.5,32,38.0
1253,2016,ORST,16664.548387096773,62.483870967741936,0.18508745252141937,-12.064516129032258,0.12903225806451613,2.4174193548387093,8.866666666666667,4,31.0
1254,2016,ORU,16925.285714285714,73.92857142857143,0.18700931797360748,-5.428571428571429,0.21428571428571427,1.9174999999999998,0.7777777777777778,6,28.0
1255,2016,OSU,16651.03125,72.78125,0.18605345860609945,1.71875,0.53125,1.7274999999999994,-3.4166666666666665,17,32.0
1256,2016,PAC,16845.28125,65.75,0.17685170399482997,-8.78125,0.3125,1.8621874999999997,5.111111111111111,10,32.0
1257,2016,PEAY,17394.821428571428,76.5,0.1342846945123086,-5.75,0.32142857142857145,2.1582142857142848,3.9,9,28.0
1258,2016,PENN,17423.285714285714,68.85714285714286,0.206389622967828,-4.392857142857143,0.4642857142857143,1.9210714285714285,3.4444444444444446,13,28.0
1259,2016,PEPP,16549.2,68.5,0.19288773513846083,-8.8,0.26666666666666666,2.3473333333333333,14.125,8,30.0
1260,2016,PITT,17184.151515151516,72.84848484848484,0.19374150002294166,-1.9696969696969697,0.48484848484848486,2.1209090909090906,1.7857142857142858,16,33.0
1261,2016,PORT,16966.41935483871,65.19354838709677,0.13904023002551763,-9.35483870967742,0.2903225806451613,2.1345161290322587,10.0625,9,31.0
1262,2016,PRE,16726.785714285714,58.535714285714285,0.19364164836242462,-14.357142857142858,0.10714285714285714,1.8246428571428575,22.615384615384617,3,28.0
1263,2016,PRIN,17053.620689655174,70.37931034482759,0.19378710795867943,6.862068965517241,0.7586206896551724,2.0148275862068967,-7.0,22,29.0
1264,2016,PROV,16558.030303030304,70.27272727272727,0.20238479060156098,0.09090909090909091,0.6060606060606061,1.99969696969697,-2.6923076923076925,20,33.0
1265,2016,PRST,16754.60714285714,82.28571428571429,0.1813832472894079,1.2857142857142858,0.42857142857142855,1.7389285714285712,-2.0,12,28.0
1266,2016,PSU,16964.303030303032,71.72727272727273,0.18913464282380757,-1.8484848484848484,0.45454545454545453,1.89969696969697,1.0,15,33.0
1267,2016,PUR,16759.628571428573,79.71428571428571,0.22864872593887847,10.628571428571428,0.7714285714285715,1.846857142857143,-15.0,27,35.0
1268,2016,PV,16992.129032258064,67.90322580645162,0.174570030540771,-4.903225806451613,0.3548387096774194,2.091935483870967,16.22222222222222,11,31.0
1269,2016,QUIN,16659.290322580644,76.51612903225806,0.18631240565125315,-5.419354838709677,0.3225806451612903,1.8067741935483868,13.857142857142858,10,31.0
1270,2016,RAD,16702.2,63.9,0.1812678094504575,-5.533333333333333,0.4,1.8526666666666667,12.666666666666666,12,30.0
1271,2016,RICE,16933.81818181818,81.12121212121212,0.16693650339033,5.363636363636363,0.6363636363636364,2.029090909090909,-2.533333333333333,21,33.0
1272,2016,RICH,16769.571428571428,74.17142857142858,0.2279939007627435,0.05714285714285714,0.6285714285714286,2.020285714285714,0.4166666666666667,22,35.0
1273,2016,RID,16455.848484848484,75.6969696969697,0.18399467797744587,-0.2727272727272727,0.5454545454545454,1.702424242424242,3.5,18,33.0
1274,2016,RMU,16396.121212121212,64.39393939393939,0.16468304185762134,-6.96969696969697,0.42424242424242425,2.0387878787878786,1.9090909090909092,14,33.0
1275,2016,RUTG,17090.375,64.90625,0.16278460832475286,-2.78125,0.4375,2.0509375000000003,2.25,14,32.0
1276,2016,SAC,16340.51724137931,70.37931034482759,0.17729557397651813,-7.275862068965517,0.3793103448275862,1.961034482758621,5.090909090909091,11,29.0
1277,2016,SAM,16856.147058823528,77.88235294117646,0.19708718445559678,3.3529411764705883,0.5294117647058824,1.8529411764705883,-7.583333333333333,18,34.0
1278,2016,SAV,16945.48148148148,83.92592592592592,0.19817635665042324,-3.6666666666666665,0.4074074074074074,2.187777777777778,7.333333333333333,11,27.0
1279,2016,SBON,16823.78125,76.84375,0.17229179918892382,4.78125,0.625,2.2253125000000002,-2.0,20,32.0
1280,2016,SCAR,16925.5,72.63888888888889,0.17051138811491642,4.333333333333333,0.6944444444444444,2.2205555555555554,-10.545454545454545,25,36.0
1281,2016,SCST,16220.724137931034,68.41379310344827,0.17020183832006414,-8.89655172413793,0.3103448275862069,1.9668965517241377,29.0,9,29.0
1282,2016,SCU,16571.5625,66.53125,0.2073364412695557,-4.84375,0.5,2.4753125000000002,-0.35294117647058826,16,32.0
1283,2016,SCUS,16729.172413793105,75.89655172413794,0.1936662376102001,-2.0689655172413794,0.4827586206896552,1.9603448275862068,0.3333333333333333,14,29.0
1284,2016,SDAK,16885.8125,76.875,0.15546256740348952,1.84375,0.625,1.9515625,-3.2857142857142856,20,32.0
1285,2016,SDST,16606.636363636364,76.0909090909091,0.16862928606577532,-2.242424242424242,0.48484848484848486,2.669393939393939,6.5,16,33.0
1286,2016,SDSU,16863.34375,68.09375,0.15515422920173863,-2.3125,0.5625,1.8162500000000001,-8.928571428571429,18,32.0
1287,2016,SEA,16950.14814814815,68.25925925925925,0.2274446634277231,-4.814814814814815,0.37037037037037035,1.8785185185185187,4.0,10,27.0
1288,2016,SELA,17167.233333333334,69.8,0.1959809807929858,-1.6333333333333333,0.4666666666666667,2.031333333333333,2.1,14,30.0
1289,2016,SEMO,17037.935483870966,73.70967741935483,0.18195777441991404,-0.8387096774193549,0.41935483870967744,1.9461290322580647,-3.4,13,31.0
1290,2016,SF,16948.28125,70.59375,0.18120484007855675,1.15625,0.59375,2.1406250000000004,-2.625,19,32.0
1291,2016,SFA,16342.766666666666,67.7,0.17794502830938974,-0.8333333333333334,0.5,1.7636666666666665,7.5,15,30.0
1292,2016,SFNY,17191.9,61.733333333333334,0.1489102955399541,-10.766666666666667,0.1,2.037,16.22222222222222,3,30.0
1293,2016,SFPA,17140.878787878788,74.48484848484848,0.17905641745221582,1.5454545454545454,0.48484848484848486,1.670606060606061,1.25,16,33.0
1294,2016,SHSU,17035.5,70.03333333333333,0.20029749801086466,-1.3,0.5333333333333333,1.831333333333333,2.6666666666666665,16,30.0
1295,2016,SHU,16433.8125,72.6875,0.1982832482952239,-3.0,0.40625,2.1075,13.0,13,32.0
1296,2016,SIE,16760.058823529413,74.97058823529412,0.17856388144016497,0.7941176470588235,0.5,1.8947058823529412,9.5,17,34.0
1297,2016,SIU,16766.4375,67.96875,0.16680638427286668,-0.46875,0.5625,1.7721875,3.6,18,32.0
1298,2016,SIUE,16550.071428571428,68.32142857142857,0.15317374356098643,-7.107142857142857,0.17857142857142858,1.925714285714286,13.0,5,28.0
1299,2016,SJSU,16927.178571428572,70.60714285714286,0.1833813341402736,-4.75,0.42857142857142855,2.082142857142857,3.3,12,28.0
1300,2016,SJU,17241.666666666668,76.78787878787878,0.17454909864903348,-0.2727272727272727,0.42424242424242425,1.9451515151515146,5.0,14,33.0
1301,2016,SLU,17022.454545454544,61.39393939393939,0.21035101618969898,-7.333333333333333,0.36363636363636365,1.8469696969696972,15.4,12,33.0
1302,2016,SMC,16886.264705882353,72.02941176470588,0.22956005710717886,10.088235294117647,0.8529411764705882,1.9429411764705875,-16.375,29,34.0
1303,2016,SMU,16771.371428571427,74.25714285714285,0.21692636233276238,5.828571428571428,0.8571428571428571,1.8685714285714279,-14.6,30,35.0
1304,2016,SOU,16206.966666666667,70.5,0.16043717160289142,-2.6666666666666665,0.43333333333333335,1.9243333333333335,3.8,13,30.0
1305,2016,SPC,16481.944444444445,65.69444444444444,0.18521805619538245,4.055555555555555,0.6388888888888888,1.7833333333333339,-5.0,23,36.0
1306,2016,STAN,16909.9,69.43333333333334,0.19539074064698447,-3.066666666666667,0.43333333333333335,2.0933333333333333,-3.2857142857142856,13,30.0
1307,2016,STET,16627.620689655174,75.75862068965517,0.16724269379303633,-7.931034482758621,0.27586206896551724,1.9762068965517239,9.5,8,29.0
1308,2016,STON,16735.59375,68.875,0.1754412237119732,-1.84375,0.5625,2.1212500000000003,6.0,18,32.0
1309,2016,SUU,16989.9,76.06666666666666,0.14986834901150997,-7.733333333333333,0.13333333333333333,2.7066666666666666,13.25,4,30.0
1310,2016,SYR,15912.85294117647,76.29411764705883,0.2012846422278607,7.5,0.5588235294117647,2.005882352941176,2.2857142857142856,19,34.0
1311,2016,TCU,17152.684210526317,74.52631578947368,0.22709961257194614,4.078947368421052,0.6052631578947368,1.7781578947368424,-7.75,23,38.0
1312,2016,TEM,16774.15625,70.90625,0.20570071732129533,-3.28125,0.5,1.8053124999999999,0.45454545454545453,16,32.0
1313,2016,TENN,17197.1935483871,73.80645161290323,0.1820992904044216,1.1290322580645162,0.4838709677419355,1.932903225806451,2.3,15,31.0
1314,2016,TEX,16111.151515151516,67.12121212121212,0.17034480899540244,-3.606060606060606,0.3333333333333333,1.8142424242424244,-2.0,11,33.0
1315,2016,TLSA,16715.46875,67.4375,0.17054541651861677,-1.6875,0.46875,1.9537499999999999,-0.6363636363636364,15,32.0
1316,2016,TNST,16354.92857142857,69.89285714285714,0.15833309167476703,0.75,0.5357142857142857,1.8171428571428567,-1.6,15,28.0
1317,2016,TNTC,16948.9,71.3,0.18589802005170786,-2.9,0.3333333333333333,1.9439999999999997,29.0,10,30.0
1318,2016,TOL,17714.96875,77.09375,0.20903745526668582,2.1875,0.46875,1.853125,10.25,15,32.0
1319,2016,TOWS,16823.46875,73.375,0.14094948068764143,2.90625,0.59375,1.8512499999999998,3.0,19,32.0
1320,2016,TROY,17008.542857142857,75.42857142857143,0.1593066317764238,1.4,0.5714285714285714,1.8694285714285712,1.0666666666666667,20,35.0
1321,2016,TTU,16604.375,73.3125,0.1894303214800909,5.3125,0.5625,1.75875,-16.0,18,32.0
1322,2016,TULN,16489.1935483871,70.29032258064517,0.18274749279069163,-6.838709677419355,0.1935483870967742,1.9987096774193547,0.8571428571428571,6,31.0
1323,2016,TXAM,16922.548387096773,70.19354838709677,0.22215140550112786,1.967741935483871,0.5161290322580645,1.9051612903225805,10.3,16,31.0
1324,2016,TXSO,17011.285714285714,74.08571428571429,0.1605944805304079,3.4,0.6571428571428571,1.9625714285714284,19.0,23,35.0
1325,2016,TXST,16433.382352941175,66.02941176470588,0.21440559190089784,0.38235294117647056,0.5882352941176471,2.008235294117647,-1.7692307692307692,20,34.0
1326,2016,UAB,16854.34375,70.96875,0.2060267695472941,-2.4375,0.5,1.7978124999999994,-5.5,16,32.0
1327,2016,UALR,16925.533333333333,66.36666666666666,0.17283511552296524,-1.8333333333333333,0.43333333333333335,1.8783333333333334,4.5,13,30.0
1328,2016,UCD,16544.764705882353,69.08823529411765,0.17805858956698808,-1.3529411764705883,0.6176470588235294,2.0226470588235297,-0.5555555555555556,21,34.0
1329,2016,UCF,16742.527777777777,67.05555555555556,0.16440934989049893,5.527777777777778,0.6666666666666666,2.1661111111111113,-8.25,24,36.0
1330,2016,UCI,17083.647058823528,68.58823529411765,0.17939798691934816,-0.7352941176470589,0.5588235294117647,2.1991176470588236,-7.0,19,34.0
1331,2016,UCLA,16747.916666666668,89.80555555555556,0.2388858388427032,14.833333333333334,0.8611111111111112,1.6711111111111114,-16.785714285714285,31,36.0
1332,2016,UCRV,16921.555555555555,63.629629629629626,0.17627296475345475,-8.555555555555555,0.2222222222222222,1.7470370370370372,8.666666666666666,6,27.0
1333,2016,UCSB,16649.185185185186,60.22222222222222,0.1969711935351064,-9.481481481481481,0.18518518518518517,1.959259259259259,16.5,5,27.0
1334,2016,UGA,17037.848484848484,71.18181818181819,0.17393189430544986,0.09090909090909091,0.5454545454545454,2.4936363636363637,-4.0,18,33.0
1335,2016,UIC,16814.5,75.11764705882354,0.1879013947835579,0.4411764705882353,0.4411764705882353,1.9523529411764708,9.0,15,34.0
1336,2016,UK,16234.263157894737,84.86842105263158,0.17908006546515043,12.342105263157896,0.8421052631578947,1.955,-10.714285714285714,32,38.0
1337,2016,ULL,16576.774193548386,80.41935483870968,0.1752892162044501,2.7096774193548385,0.6129032258064516,1.87741935483871,-1.0,19,31.0
1338,2016,ULM,16975.0,65.48387096774194,0.20042081844171142,-5.741935483870968,0.22580645161290322,1.7703225806451612,11.75,7,31.0
1339,2016,UMBC,17016.375,80.28125,0.18002042082532982,5.375,0.59375,2.0062500000000005,5.142857142857143,19,32.0
1340,2016,UMES,16678.21875,70.09375,0.1840432608791514,-5.625,0.375,2.0471875,16.0,12,32.0
1341,2016,UMKC,16532.65625,75.1875,0.1629500924794614,-2.59375,0.46875,2.0171875,6.25,15,32.0
1342,2016,UNC,16410.71794871795,83.92307692307692,0.21638536332084035,9.974358974358974,0.8205128205128205,1.8630769230769226,-16.166666666666668,32,39.0
1343,2016,UNCA,16982.548387096773,76.09677419354838,0.19941642975358226,6.0,0.6774193548387096,1.9583870967741939,3.625,21,31.0
1344,2016,UNCG,16297.875,72.9375,0.1895541468279316,2.375,0.6875,1.996875,-2.111111111111111,22,32.0
1345,2016,UNCO,16410.962962962964,69.77777777777777,0.18621608172630932,-3.074074074074074,0.3333333333333333,2.4122222222222227,6.0,9,27.0
